"";"gradyear";"gender";"age";"friends";"basketball";"football";"soccer";"softball";"volleyball";"swimming";"cheerleading";"baseball";"tennis";"sports";"cute";"sex";"sexy";"hot";"kissed";"dance";"band";"marching";"music";"rock";"god";"church";"jesus";"bible";"hair";"dress";"blonde";"mall";"shopping";"clothes";"hollister";"abercrombie";"die";"death";"drunk";"drugs"
"12814";2007;"F";"17.971";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12815";2006;"F";"18.965";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"12816";2008;"F";"16.736";37;1;0;0;0;1;0;0;0;0;0;2;2;0;0;1;1;0;0;2;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0
"12817";2006;"F";"18.823";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12818";2009;NA;"16.178";23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12819";2007;NA;"17.81";50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0
"12820";2009;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12821";2008;"F";"16.487";24;0;0;0;0;1;0;0;1;3;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
"12822";2009;"F";"15.313";12;1;0;3;4;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0
"12823";2007;"F";"18.297";0;0;1;0;0;2;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0
"12824";2008;"F";"17.043";31;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;4;0;0;3;1;3;0;0;0;1;1;0;6;2;1;1;0;0;0;0;1
"12825";2008;"F";"17.153";123;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"12826";2009;"F";"15.762";48;5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"12827";2009;"F";"16.238";55;2;2;4;0;0;0;2;2;0;0;5;2;0;0;0;0;0;0;1;4;1;0;0;0;1;0;4;4;2;0;0;0;0;0;0;0
"12828";2006;"F";"18.683";45;0;1;0;3;0;1;0;0;0;0;4;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12829";2008;"F";"17.04";72;0;0;0;3;0;2;0;1;0;0;2;0;0;1;0;1;1;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0
"12830";2006;"F";"";86;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"12831";2009;"F";"";0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"12832";2006;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12833";2009;"M";"16.172";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12834";2009;"F";"16.074";106;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"12835";2006;"F";"18.642";0;1;3;0;0;0;1;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0
"12836";2008;"F";"";10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"12837";2008;"F";"16.876";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"12838";2006;"M";"18.669";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"12839";2008;"F";"16.621";33;3;0;0;0;0;2;0;0;0;0;2;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12840";2009;"F";"16.953";80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12841";2009;"M";"15.266";8;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12842";2006;"F";"18.486";47;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"12843";2007;NA;"17.44";69;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
"12844";2006;"M";"19.321";40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12845";2008;"F";"16.841";103;0;0;0;0;0;0;0;0;0;0;3;2;3;5;1;1;0;0;1;1;0;0;0;0;3;0;0;0;1;1;2;2;0;0;0;0
"12846";2008;"F";"16.709";59;0;0;0;0;0;1;1;0;0;0;2;8;0;0;1;0;0;0;1;0;2;2;2;0;3;0;1;1;1;1;0;2;0;0;0;2
"12847";2009;"F";"15.548";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12848";2006;"F";"18.204";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12849";2009;"F";"16.66";53;3;0;0;2;0;0;0;0;0;1;4;0;0;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12850";2009;"F";"16.047";16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"12851";2009;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12852";2009;"M";"15.395";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12853";2008;"F";"17.005";85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0
"12854";2009;"F";"16.249";34;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;0;3;0;0;9;0;0;0;0;1;2;4;1;0;0;0;0;0;0
"12855";2007;"F";"17.084";27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"12856";2008;"F";"16.446";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12857";2009;"F";"15.17";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
"12858";2006;"F";"19.124";5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"12859";2006;"F";"18.91";41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12860";2007;"F";"";25;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
"12861";2009;"F";"";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12862";2006;"F";"";32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12863";2009;"F";"15.619";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12864";2008;"M";"17.435";72;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12865";2009;"F";"15.754";20;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12866";2009;"F";"15.986";5;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"12867";2009;"F";"15.789";12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12868";2009;"F";"15.493";63;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;2;0;8;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
"12869";2008;"F";"";84;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"12870";2009;"F";"15.729";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12871";2007;"F";"16.769";5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;4;3;0;0;0;0;0;0;0;0;0;0
"12872";2006;"F";"18.71";15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12873";2009;"F";"16.005";20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12874";2008;"F";"16.348";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"12875";2009;"F";"15.329";1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0
"12876";2007;"M";"";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12877";2007;NA;"17.826";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"12878";2008;"M";"16.671";31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"12879";2009;"M";"16.014";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12880";2007;"F";"18.658";14;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12881";2006;"F";"19.012";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"12882";2008;"F";"16.422";18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
"12883";2009;"F";"16.06";96;5;0;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"12884";2007;"F";"18.327";68;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0
"12885";2006;NA;"18.867";0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;1;0;0;0;0;0;0
"12886";2006;"M";"18.801";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12887";2007;"M";"18.39";19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"12888";2006;"F";"18.702";26;0;2;0;2;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12889";2008;"F";"16.638";27;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"12890";2006;"F";"18.543";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12891";2006;"F";"18.68";23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0
"12892";2007;"F";"18.163";25;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12893";2007;"F";"18.157";12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12894";2009;"F";"16.164";13;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12895";2008;NA;"17.41";5;0;2;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12896";2007;NA;"17.5";22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
"12897";2008;"F";"15.984";8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12898";2006;"F";"18.795";17;0;2;0;1;0;0;0;0;0;0;0;2;0;0;1;0;1;0;6;3;1;2;0;2;7;0;0;0;0;1;0;0;1;0;0;0
"12899";2009;"F";"16.159";38;1;0;12;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;2;0;0;5;1;0;0;2;0;0;0
"12900";2006;"F";"";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12901";2006;"F";"19.053";77;1;1;0;0;0;0;0;0;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
"12902";2007;"F";"";58;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
"12903";2007;NA;"17.492";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12904";2006;"F";"18.434";63;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;1;2;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"12905";2007;"M";"18.513";40;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12906";2007;NA;"";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1
"12907";2008;"F";"16.854";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12908";2007;"F";"18.029";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"12909";2006;"M";"19.351";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12910";2008;"M";"16.512";43;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
"12911";2008;"F";"17.043";4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"12912";2008;"F";"16.876";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0
"12913";2009;"F";"15.373";75;0;0;0;0;0;3;0;0;1;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
"12914";2007;"F";"17.52";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"12915";2008;"F";"16.86";27;1;0;0;2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0
"12916";2006;"M";"18.511";27;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12917";2007;"F";"17.678";54;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
"12918";2008;"F";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12919";2008;"F";"106.119";30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"12920";2007;"F";"17.333";51;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12921";2008;"F";"17.18";17;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0
"12922";2007;"F";"17.333";20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
"12923";2006;"M";"19.37";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"12924";2009;"F";"";11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12925";2009;"F";"16.227";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0
"12926";2006;NA;"19.127";16;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12927";2007;"F";"17.128";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12928";2009;"M";"15.496";2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12929";2008;NA;"16.646";64;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0
"12930";2006;"M";"18.667";0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12931";2007;"F";"17.303";29;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0
"12932";2009;"F";"15.797";9;0;1;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12933";2007;"F";"17.344";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
"12934";2008;"M";"17.495";40;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"12935";2007;"F";"17.84";52;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0
"12936";2006;"M";"18.897";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12937";2009;"F";"15.89";36;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"12938";2009;NA;"";19;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"12939";2007;"F";"17.613";92;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12940";2007;"F";"";9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0
"12941";2008;"F";"16.591";48;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;1;20;1;8;2;0;0;0;0;1;0;0;0;0;1;0;0
"12942";2006;"F";"18.943";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;1;2;0;0;0;0;0;0;1;1;0;0
"12943";2009;"F";"16.471";18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12944";2006;"F";"18.71";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0
"12945";2009;"F";"15.127";24;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;2;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"12946";2008;"F";"16.197";34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12947";2009;"F";"15.288";45;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12948";2006;"F";"19.4";64;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12949";2006;"F";"18.283";18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
"12950";2008;"F";"17.09";73;1;1;0;0;0;0;0;2;0;0;2;2;1;0;1;1;2;0;1;2;15;1;6;2;2;0;0;0;0;1;0;0;2;1;1;0
"12951";2007;"F";"17.673";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"12952";2009;"M";"16.057";61;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"12953";2009;"M";"15.745";61;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0
"12954";2007;"M";"18.19";18;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12955";2007;"F";"17.153";73;0;1;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"12956";2008;"F";"16.539";27;2;0;0;3;0;0;1;0;0;0;0;3;0;0;3;0;1;0;1;0;1;0;0;0;2;0;1;0;0;3;0;0;2;0;1;0
"12957";2008;"M";"16.794";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12958";2008;"F";"16.821";2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12959";2007;"F";"17.862";58;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12960";2007;"F";"17.875";85;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
"12961";2009;"F";"17.851";48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;3;0;0;0;1;0
"12962";2006;"M";"17.818";16;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"12963";2009;"F";"15.288";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"12964";2008;"F";"16.643";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"12965";2008;"F";"16.934";98;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;5;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0
"12966";2009;NA;"";24;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"12967";2008;"M";"16.778";58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"12968";2008;NA;"";45;1;1;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
